city,cases,deaths,codigo_ibge,latitude,longitude,date,day,case_day,death_day,%var_case_day,%var_death_day,avg7_cases,avg7_deaths,perc_death,avg7_perc_death
atibaia,36.0,1.0,3504107.0,-23.1171,-46.5563,2020-05-04,32,0,0,0.0,0.0,1.0,0.0,2.78,2.96
avai,1.0,0.0,3504305.0,-22.1514,-49.3356,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
avare,22.0,1.0,3504503.0,-23.1067,-48.9251,2020-05-04,27,0,0,0.0,0.0,1.0,0.0,4.55,5.07
bady bassitt,2.0,1.0,3504602.0,-20.9197,-49.4385,2020-05-04,27,0,0,0.0,-100.0,0.0,0.0,50.0,14.29
bariri,1.0,0.0,3505203.0,-22.073,-48.7438,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
barra bonita,8.0,1.0,3505302.0,-22.4909,-48.5583,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,12.5,14.08
barra do turvo,1.0,0.0,3505401.0,-24.759,-48.5013,2020-05-04,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0
barretos,54.0,3.0,3505500.0,-20.5531,-48.5698,2020-05-04,28,1,0,0.0,0.0,5.0,0.0,5.56,6.99
barueri,365.0,20.0,3505708.0,-23.5057,-46.879,2020-05-04,39,3,0,-92.11,-100.0,17.0,1.0,5.48,5.28
batatais,2.0,1.0,3505906.0,-20.8929,-47.5921,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,50.0,50.0
bauru,119.0,7.0,3506003.0,-22.3246,-49.0871,2020-05-04,33,0,0,-100.0,0.0,5.0,0.0,5.88,6.3
bebedouro,6.0,0.0,3506102.0,-20.9491,-48.4791,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0
bilac,1.0,0.0,3506409.0,-21.404,-50.4746,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
birigui,30.0,0.0,3506508.0,-21.291,-50.3432,2020-05-04,29,0,0,-100.0,0.0,2.0,0.0,0.0,0.0
biritiba mirim,9.0,0.0,3506607.0,-23.5698,-46.0407,2020-05-04,12,0,0,-100.0,0.0,1.0,0.0,0.0,0.0
bocaina,4.0,0.0,3506805.0,-22.1365,-48.523,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
boituva,13.0,0.0,3507001.0,-23.2855,-47.6786,2020-05-04,29,0,0,0.0,0.0,1.0,0.0,0.0,0.0
bom jesus dos perdoes,2.0,0.0,3507100.0,-23.1356,-46.4675,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
borborema,1.0,0.0,3507407.0,-21.6214,-49.0741,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
borebi,3.0,0.0,3507456.0,-22.5728,-48.9707,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
botucatu,74.0,4.0,3507506.0,-22.8837,-48.4437,2020-05-04,31,0,0,0.0,0.0,4.0,0.0,5.41,5.52
braganca paulista,74.0,10.0,3507605.0,-22.9527,-46.5419,2020-05-04,28,0,0,0.0,0.0,4.0,0.0,13.51,15.13
brodowski,9.0,0.0,3507803.0,-20.9845,-47.6572,2020-05-04,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0
buritama,6.0,0.0,3508108.0,-21.0661,-50.1475,2020-05-04,20,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
cabreuva,4.0,0.0,3508405.0,-23.3053,-47.1362,2020-05-04,13,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
cacapava,12.0,0.0,3508504.0,-23.0992,-45.7076,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cachoeira paulista,3.0,0.0,3508603.0,-22.6665,-45.0154,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caconde,1.0,0.0,3508702.0,-21.528000000000002,-46.6437,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caiabu,1.0,1.0,3508900.0,-22.0127,-51.2394,2020-05-04,24,0,0,0.0,0.0,0.0,0.0,100.0,100.0
caieiras,102.0,11.0,3509007.0,-23.3607,-46.7397,2020-05-04,39,1,0,0.0,0.0,4.0,0.0,10.78,11.67
cajamar,57.0,7.0,3509205.0,-23.355,-46.8781,2020-05-04,37,0,0,-100.0,0.0,5.0,0.0,12.28,11.76
cajati,5.0,0.0,3509254.0,-24.7324,-48.1223,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cajobi,1.0,0.0,3509304.0,-20.8773,-48.8063,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cajuru,2.0,0.0,3509403.0,-21.2749,-47.303000000000004,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
campinas,403.0,21.0,3509502.0,-22.9053,-47.0659,2020-05-04,39,1,0,-95.45,-100.0,17.0,1.0,5.21,4.87
campo limpo paulista,23.0,3.0,3509601.0,-23.2078,-46.7889,2020-05-04,19,0,0,0.0,-100.0,1.0,0.0,13.04,11.29
campos do jordao,3.0,0.0,3509700.0,-22.7296,-45.5833,2020-05-04,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cananeia,6.0,1.0,3509908.0,-25.0144,-47.9341,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,16.67,11.91
capao bonito,5.0,1.0,3510203.0,-24.0113,-48.3482,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,20.0,21.9
capela do alto,2.0,0.0,3510302.0,-23.4685,-47.7388,2020-05-04,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0
caraguatatuba,42.0,4.0,3510500.0,-23.6125,-45.4125,2020-05-04,29,0,0,0.0,0.0,2.0,0.0,9.52,12.41
carapicuiba,271.0,12.0,3510609.0,-23.5235,-46.8407,2020-05-04,39,4,0,-73.33,0.0,14.0,0.0,4.43,4.53
castilho,2.0,0.0,3511003.0,-20.8689,-51.4884,2020-05-04,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
catanduva,20.0,3.0,3511102.0,-21.1314,-48.977,2020-05-04,28,0,0,-100.0,0.0,1.0,0.0,15.0,19.98
cedral,1.0,0.0,3511300.0,-20.9009,-49.2664,2020-05-04,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0
charqueada,4.0,1.0,3511706.0,-22.5096,-47.7755,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,25.0,0.0
chavantes,1.0,0.0,3557204.0,-23.0366,-49.7096,2020-05-04,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0
colina,1.0,0.0,3512001.0,-20.7114,-48.5387,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
conchal,1.0,0.0,3512209.0,-22.3375,-47.1729,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
conchas,1.0,1.0,3512308.0,-23.0154,-48.0134,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,100.0,100.0
cordeiropolis,1.0,0.0,3512407.0,-22.4778,-47.4519,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
coroados,1.0,0.0,3512506.0,-21.3521,-50.2859,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cosmopolis,1.0,0.0,3512803.0,-22.6419,-47.1926,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cosmorama,2.0,0.0,3512902.0,-20.4755,-49.7827,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
cotia,192.0,20.0,3513009.0,-23.6022,-46.919,2020-05-04,39,0,0,-100.0,-100.0,7.0,1.0,10.42,10.11
cravinhos,8.0,1.0,3513108.0,-21.338,-47.7324,2020-05-04,32,0,0,0.0,0.0,0.0,0.0,12.5,12.5
cruzeiro,7.0,2.0,3513405.0,-22.5728,-44.968999999999994,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,28.57,25.58
cubatao,41.0,0.0,3513504.0,-23.8911,-46.424,2020-05-04,25,0,0,-100.0,0.0,1.0,0.0,0.0,0.0
diadema,338.0,26.0,3513801.0,-23.6813,-46.6205,2020-05-04,37,7,1,-36.36,-50.0,21.0,1.0,7.69,6.96
dobrada,1.0,0.0,3514007.0,-21.5155,-48.3935,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
dracena,8.0,2.0,3514403.0,-21.4843,-51.535,2020-05-04,33,0,0,0.0,0.0,0.0,0.0,25.0,27.21
duartina,1.0,0.0,3514502.0,-22.4146,-49.4084,2020-05-04,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
eldorado,3.0,1.0,3514809.0,-24.5281,-48.1141,2020-05-04,26,1,0,0.0,0.0,0.0,0.0,33.33,47.62
elias fausto,1.0,0.0,3514908.0,-23.0428,-47.3682,2020-05-04,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
embu das artes,139.0,13.0,3515004.0,-23.6437,-46.8579,2020-05-04,39,0,0,-100.0,0.0,7.0,0.0,9.35,9.94
embu guacu,33.0,4.0,3515103.0,-23.8297,-46.8136,2020-05-04,29,0,0,0.0,0.0,2.0,0.0,12.12,12.46
engenheiro coelho,8.0,0.0,3515152.0,-22.4836,-47.211000000000006,2020-05-04,11,0,0,0.0,0.0,1.0,0.0,0.0,0.0
espirito santo do pinhal,1.0,0.0,3515186.0,-22.1909,-46.7477,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
estiva gerbi,1.0,0.0,3557303.0,-22.2713,-46.9481,2020-05-04,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0
estrela d'oeste,1.0,0.0,3515202.0,-20.2875,-50.4049,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
fartura,6.0,0.0,3515400.0,-23.3916,-49.5124,2020-05-04,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
fernandopolis,10.0,0.0,3515509.0,-20.2806,-50.2471,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ferraz de vasconcelos,120.0,14.0,3515707.0,-23.5411,-46.371,2020-05-04,38,15,8,650.0,0.0,6.0,1.0,11.67,6.8
franca,22.0,1.0,3516200.0,-20.5352,-47.4039,2020-05-04,33,0,0,0.0,0.0,2.0,0.0,4.55,6.41
francisco morato,95.0,6.0,3516309.0,-23.2792,-46.7448,2020-05-04,33,3,0,0.0,0.0,5.0,0.0,6.32,6.55
franco da rocha,150.0,13.0,3516408.0,-23.3229,-46.729,2020-05-04,34,1,0,-50.0,0.0,5.0,0.0,8.67,9.21
garca,4.0,0.0,3516705.0,-22.2125,-49.6546,2020-05-04,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
guaira,2.0,0.0,3517406.0,-20.3196,-48.312,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
guara,1.0,1.0,3517703.0,-20.4302,-47.8236,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,100.0,100.0
guararapes,7.0,0.0,3518206.0,-21.2544,-50.6453,2020-05-04,31,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
guararema,5.0,1.0,3518305.0,-23.4112,-46.0369,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,20.0,22.14
guaratingueta,4.0,0.0,3518404.0,-22.8075,-45.1938,2020-05-04,26,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
guariba,2.0,0.0,3518602.0,-21.3594,-48.2316,2020-05-04,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
guaruja,193.0,7.0,3518701.0,-23.9888,-46.258,2020-05-04,34,1,0,-91.67,0.0,10.0,0.0,3.63,4.13
guarulhos,834.0,77.0,3518800.0,-23.4538,-46.5333,2020-05-04,39,1,1,-94.12,0.0,48.0,3.0,9.23,9.32
guzolandia,1.0,0.0,3518909.0,-20.6467,-50.6645,2020-05-04,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
holambra,2.0,0.0,3519055.0,-22.6405,-47.0487,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
hortolandia,38.0,3.0,3519071.0,-22.8529,-47.2143,2020-05-04,39,4,1,300.0,0.0,2.0,0.0,7.89,7.32
ibate,1.0,0.0,3519303.0,-21.9584,-47.9882,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ibira,2.0,0.0,3519402.0,-21.083000000000002,-49.2448,2020-05-04,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ibitinga,1.0,0.0,3519600.0,-21.7562,-48.8319,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ibiuna,7.0,0.0,3519709.0,-23.6596,-47.223,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0
iepe,1.0,1.0,3519907.0,-22.6602,-51.0779,2020-05-04,16,0,0,0.0,0.0,0.0,0.0,100.0,100.0
igaracu do tiete,5.0,0.0,3520004.0,-22.509,-48.5597,2020-05-04,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
igarapava,1.0,0.0,3520103.0,-20.0407,-47.7466,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
igarata,12.0,0.0,3520202.0,-23.2037,-46.157,2020-05-04,22,2,0,0.0,0.0,1.0,0.0,0.0,0.0
iguape,9.0,0.0,3520301.0,-24.699,-47.5537,2020-05-04,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0
ilha comprida,14.0,1.0,3520426.0,-24.7307,-47.5383,2020-05-04,29,0,0,0.0,0.0,0.0,0.0,7.14,7.22
ilha solteira,3.0,0.0,3520442.0,-20.4326,-51.3426,2020-05-04,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ilhabela,5.0,0.0,3520400.0,-23.7785,-45.3552,2020-05-04,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0
indaiatuba,28.0,4.0,3520509.0,-23.0816,-47.2101,2020-05-04,34,0,0,0.0,0.0,1.0,0.0,14.29,15.43
ipero,1.0,0.0,3521002.0,-23.3513,-47.6927,2020-05-04,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
itai,1.0,0.0,3521804.0,-23.4213,-49.092,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itajobi,6.0,1.0,3521903.0,-21.3123,-49.0629,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,16.67,12.38
itanhaem,18.0,2.0,3522109.0,-24.1736,-46.788000000000004,2020-05-04,34,1,0,0.0,0.0,1.0,0.0,11.11,12.39
itapecerica da serra,136.0,8.0,3522208.0,-23.7161,-46.8572,2020-05-04,34,1,0,0.0,0.0,7.0,0.0,5.88,6.27
itapetininga,22.0,1.0,3522307.0,-23.5886,-48.0483,2020-05-04,30,0,0,-100.0,0.0,1.0,0.0,4.55,6.11
itapeva,12.0,0.0,3522406.0,-23.9788,-48.8764,2020-05-04,27,0,0,0.0,0.0,1.0,0.0,0.0,0.0
itapevi,145.0,17.0,3522505.0,-23.5488,-46.9327,2020-05-04,36,4,0,-42.86,0.0,8.0,0.0,11.72,12.86
itapira,18.0,3.0,3522604.0,-22.4357,-46.8224,2020-05-04,31,0,0,0.0,0.0,0.0,0.0,16.67,16.81
itaquaquecetuba,138.0,17.0,3523107.0,-23.4835,-46.3457,2020-05-04,34,0,0,0.0,0.0,7.0,0.0,12.32,11.92
itarare,3.0,0.0,3523206.0,-24.1085,-49.3352,2020-05-04,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itariri,3.0,0.0,3523305.0,-24.2834,-47.1736,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itatiba,10.0,1.0,3523404.0,-23.0035,-46.8464,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,10.0,12.42
itatinga,1.0,0.0,3523503.0,-23.1047,-48.6157,2020-05-04,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itirapina,1.0,0.0,3523602.0,-22.2562,-47.8166,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
itu,21.0,3.0,3523909.0,-23.2544,-47.2927,2020-05-04,33,0,0,-100.0,0.0,1.0,0.0,14.29,14.14
itupeva,4.0,1.0,3524006.0,-23.1526,-47.0593,2020-05-04,37,0,0,0.0,0.0,0.0,0.0,25.0,22.86
ituverava,1.0,0.0,3524105.0,-20.3355,-47.7902,2020-05-04,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jaborandi,2.0,0.0,3524204.0,-20.6884,-48.4112,2020-05-04,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jaboticabal,17.0,5.0,3524303.0,-21.252,-48.3252,2020-05-04,32,0,1,0.0,0.0,0.0,0.0,29.41,24.82
jacarei,38.0,2.0,3524402.0,-23.2983,-45.9658,2020-05-04,27,0,0,-100.0,0.0,1.0,0.0,5.26,4.12
jaci,14.0,0.0,3524501.0,-20.8805,-49.5797,2020-05-04,26,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
jacupiranga,1.0,0.0,3524600.0,-24.6963,-48.0064,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jaguariuna,16.0,0.0,3524709.0,-22.7037,-46.9851,2020-05-04,39,0,0,0.0,0.0,1.0,0.0,0.0,0.0
jales,4.0,0.0,3524808.0,-20.2672,-50.5494,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jandira,55.0,5.0,3525003.0,-23.5275,-46.9023,2020-05-04,37,1,0,-66.67,0.0,2.0,0.0,9.09,8.85
jardinopolis,6.0,1.0,3525102.0,-21.0176,-47.7606,2020-05-04,23,0,0,0.0,0.0,0.0,0.0,16.67,14.29
jarinu,1.0,1.0,3525201.0,-23.1039,-46.728,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,100.0,100.0
jau,26.0,0.0,3525300.0,-22.2936,-48.5592,2020-05-04,33,0,0,0.0,0.0,2.0,0.0,0.0,0.0
joanopolis,2.0,0.0,3525508.0,-22.927,-46.2741,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jose bonifacio,3.0,0.0,3525706.0,-21.0551,-49.6892,2020-05-04,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0
jundiai,154.0,16.0,3525904.0,-23.1852,-46.8974,2020-05-04,39,1,0,-150.0,-100.0,10.0,0.0,10.39,11.55
junqueiropolis,2.0,0.0,3526001.0,-21.5103,-51.4342,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
juquia,2.0,0.0,3526100.0,-24.3101,-47.6426,2020-05-04,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
juquitiba,5.0,3.0,3526209.0,-23.9244,-47.0653,2020-05-04,18,0,0,0.0,0.0,0.0,0.0,60.0,73.57
laranjal paulista,5.0,2.0,3526407.0,-23.0506,-47.8375,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,40.0,40.0
lavrinhas,2.0,1.0,3526605.0,-22.57,-44.9024,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,50.0,50.0
leme,7.0,3.0,3526704.0,-22.1809,-47.3841,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,42.86,45.92
lencois paulista,6.0,1.0,3526803.0,-22.6027,-48.8037,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,16.67,18.1
limeira,35.0,1.0,3526902.0,-22.566,-47.397,2020-05-04,34,0,0,0.0,0.0,2.0,0.0,2.86,3.03
lindoia,3.0,0.0,3527009.0,-22.5226,-46.65,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
lins,20.0,3.0,3527108.0,-21.6718,-49.7526,2020-05-04,21,0,0,0.0,0.0,1.0,0.0,15.0,16.61
lorena,6.0,0.0,3527207.0,-22.7334,-45.1197,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
louveira,13.0,2.0,3527306.0,-23.0856,-46.9484,2020-05-04,39,2,0,0.0,-100.0,0.0,0.0,15.38,7.52
lucelia,7.0,2.0,3527405.0,-21.7182,-51.0215,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,28.57,37.75
macatuba,2.0,0.0,3528007.0,-22.5002,-48.7102,2020-05-04,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairinque,7.0,0.0,3528403.0,-23.5398,-47.185,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mairipora,40.0,4.0,3528502.0,-23.3171,-46.5897,2020-05-04,39,1,0,-83.33,0.0,2.0,0.0,10.0,12.89
marilia,15.0,1.0,3529005.0,-22.2171,-49.9501,2020-05-04,32,0,0,0.0,0.0,0.0,0.0,6.67,7.85
martinopolis,3.0,0.0,3529203.0,-22.1462,-51.1709,2020-05-04,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
matao,5.0,0.0,3529302.0,-21.6025,-48.364,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0
maua,254.0,22.0,3529401.0,-23.6677,-46.4613,2020-05-04,39,6,0,0.0,0.0,13.0,1.0,8.66,8.83
miguelopolis,1.0,0.0,3529708.0,-20.1796,-48.031000000000006,2020-05-04,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mineiros do tiete,5.0,1.0,3529807.0,-22.412,-48.451,2020-05-04,18,0,0,0.0,0.0,0.0,0.0,20.0,22.14
miracatu,5.0,2.0,3529906.0,-24.2766,-47.4625,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,40.0,44.29
mirandopolis,6.0,2.0,3530102.0,-21.1313,-51.1035,2020-05-04,15,0,0,0.0,0.0,0.0,0.0,33.33,31.29
mirassol,9.0,0.0,3530300.0,-20.8169,-49.5206,2020-05-04,29,0,0,-100.0,0.0,0.0,0.0,0.0,0.0
mococa,5.0,1.0,3530508.0,-21.4647,-47.0024,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,20.0,26.9
mogi das cruzes,285.0,24.0,3530607.0,-23.5208,-46.1854,2020-05-04,39,0,0,-100.0,-100.0,15.0,0.0,8.42,8.5
mogi guacu,25.0,1.0,3530706.0,-22.3675,-46.9428,2020-05-04,34,0,0,0.0,0.0,1.0,0.0,4.0,4.12
mogi mirim,4.0,0.0,3530805.0,-22.4332,-46.9532,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
mongagua,12.0,1.0,3531100.0,-24.0809,-46.6265,2020-05-04,21,1,0,0.0,0.0,0.0,0.0,8.33,9.6
monte alto,14.0,1.0,3531308.0,-21.2655,-48.4971,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,7.14,7.38
monte azul paulista,1.0,0.0,3531506.0,-20.9065,-48.6387,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
monte mor,6.0,2.0,3531803.0,-22.945,-47.3122,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,33.33,32.38
morro agudo,2.0,0.0,3531902.0,-20.7288,-48.0581,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
morungaba,7.0,0.0,3532009.0,-22.8811,-46.7896,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nazare paulista,5.0,1.0,3532405.0,-23.1747,-46.3983,2020-05-04,14,0,0,0.0,0.0,0.0,0.0,20.0,21.43
nhandeara,1.0,0.0,3532603.0,-20.6945,-50.0436,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nova granada,2.0,0.0,3533007.0,-20.5321,-49.3123,2020-05-04,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
nova guataporanga,1.0,0.0,3533106.0,-21.331999999999997,-51.6447,2020-05-04,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
nova odessa,7.0,1.0,3533403.0,-22.7832,-47.2941,2020-05-04,33,0,0,0.0,0.0,0.0,0.0,14.29,14.03
novo horizonte,3.0,0.0,3533502.0,-21.4651,-49.2234,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
olimpia,5.0,0.0,3533908.0,-20.7366,-48.9106,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
orlandia,4.0,0.0,3534302.0,-20.7169,-47.8852,2020-05-04,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0
osasco,929.0,94.0,3534401.0,-23.5324,-46.7916,2020-05-04,39,15,1,-44.44,0.0,47.0,4.0,10.12,10.14
osvaldo cruz,1.0,0.0,3534609.0,-21.7968,-50.8793,2020-05-04,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ourinhos,19.0,3.0,3534708.0,-22.9797,-49.8697,2020-05-04,25,0,0,0.0,0.0,0.0,0.0,15.79,15.32
palmital,1.0,0.0,3535309.0,-22.7858,-50.218,2020-05-04,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
paraibuna,2.0,0.0,3535606.0,-23.3872,-45.6639,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
paranapanema,2.0,0.0,3535804.0,-23.3862,-48.7214,2020-05-04,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pariquera acu,44.0,1.0,3536208.0,-24.7147,-47.8742,2020-05-04,31,15,0,0.0,0.0,4.0,0.0,2.27,3.79
parisi,1.0,0.0,3536257.0,-20.3034,-50.0163,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
paulinia,19.0,1.0,3536505.0,-22.7542,-47.1488,2020-05-04,37,0,0,0.0,0.0,1.0,0.0,5.26,6.15
paulistania,2.0,0.0,3536570.0,-22.5768,-49.4008,2020-05-04,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pederneiras,2.0,1.0,3536703.0,-22.3511,-48.7781,2020-05-04,20,0,0,0.0,0.0,0.0,0.0,50.0,50.0
pedra bela,1.0,0.0,3536802.0,-22.7902,-46.4455,2020-05-04,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pedrinhas paulista,2.0,1.0,3537156.0,-22.8174,-50.7933,2020-05-04,4,0,0,0.0,0.0,0.0,0.0,50.0,0.0
pedro de toledo,2.0,0.0,3537206.0,-24.2764,-47.2354,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
penapolis,2.0,1.0,3537305.0,-21.4148,-50.0769,2020-05-04,37,0,0,0.0,0.0,0.0,0.0,50.0,50.0
peruibe,24.0,2.0,3537602.0,-24.311999999999998,-47.0012,2020-05-04,28,0,0,0.0,0.0,1.0,0.0,8.33,5.77
piedade,10.0,0.0,3537800.0,-23.7139,-47.4256,2020-05-04,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pilar do sul,4.0,0.0,3537909.0,-23.8077,-47.7222,2020-05-04,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pindamonhangaba,11.0,1.0,3538006.0,-22.9246,-45.4613,2020-05-04,28,0,0,0.0,0.0,0.0,0.0,9.09,9.38
pindorama,6.0,0.0,3538105.0,-21.1853,-48.9086,2020-05-04,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pinhalzinho,1.0,0.0,3538204.0,-22.7811,-46.5897,2020-05-04,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
piquerobi,2.0,0.0,3538303.0,-21.8747,-51.7282,2020-05-04,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
piracaia,4.0,1.0,3538600.0,-23.0525,-46.3594,2020-05-04,19,0,0,0.0,0.0,0.0,0.0,25.0,32.14
piracicaba,106.0,11.0,3538709.0,-22.7338,-47.6476,2020-05-04,37,2,1,0.0,0.0,8.0,0.0,10.38,10.65
piraju,11.0,0.0,3538808.0,-23.1981,-49.3803,2020-05-04,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
pirajui,1.0,0.0,3538907.0,-21.999000000000002,-49.4608,2020-05-04,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0
